codigo_mun_i,codigo_mun_j,cij_def
5042,5125,0.289412
5042,5129,0.2163387
5042,5134,0.6719745
5042,5138,0.1875741
5042,5142,0.8220879
5042,5145,0.6455694
5042,5147,0.6775526
5042,5148,0.3660985
5042,5150,0.6219584
5042,5154,0.8632812
5042,5172,0.636814
5042,5190,0.5123357
5042,5197,0.45075
5042,5206,0.4487361
5042,5209,0.5667176
5042,5212,0.1973476
5042,5234,0.3692083
5042,5237,0.3408356
5042,5240,0.2234884
5042,5250,1
5042,5264,0.4206042
5042,5266,0.1857311
5042,5282,0.4286528
5042,5284,0.3150463
5042,5306,0.1445116
5042,5308,0.2434659
5042,5310,0.544088
5042,5313,0.4482616
5042,5315,0.7341158
5042,5318,0.2535248
5042,5321,0.520956
5042,5347,0.4122361
5042,5353,0.5843102
5042,5360,0.1743892
5042,5361,0.8686088
5042,5364,0.7883958
5042,5368,0.6489097
5042,5376,0.352641
5042,5380,0.2029707
5042,5390,0.4241435
5042,5400,0.4622268
5042,5411,0.144125
5042,5425,0.7795046
5042,5440,0.3065993
5042,5467,0.3787083
5042,5475,0.9338264
5042,5480,0.526176
5042,5483,0.9708056
5042,5490,1
5042,5495,1
5042,5501,0.0966782
5042,5541,0.4405231
5042,5543,0.7991134
5042,5576,0.6260371
5042,5579,0.9575021
5042,5585,1
5042,5591,0.7641412
5042,5604,1
5042,5607,0.3354468
5042,5615,0.2867728
5042,5628,0.3479375
5042,5631,0.1975926
5042,5642,0.5810139
5042,5647,0.5350833
5042,5649,0.6661111
5042,5652,0.5287107
5042,5656,0.0726898
5042,5658,0.4301667
5042,5659,1
5042,5660,0.6044468
5042,5664,0.2810122
5042,5665,1
5042,5667,0.6829051
5042,5670,0.5785254
5042,5674,0.3768843
5042,5679,0.348787
5042,5686,0.3801473
5042,5690,0.4524028
5042,5697,0.3301368
5042,5736,1
5042,5756,0.692016
5042,5761,0.0866296
5042,5789,0.7527894
5042,5790,0.7794781
5042,5792,0.5618657
5042,5809,0.4445694
5042,5819,0.553287
5042,5837,0.8643152
5042,5842,0.2647893
5042,5847,0.4921713
5042,5854,0.6670671
5042,5856,0.5484143
5042,5858,0.885375
5042,5861,0.4530463
5042,5873,0.5397615
5042,5885,0.7898588
5042,5887,0.5088131
5042,5890,0.6018866
5042,5893,1
5042,5895,1
5044,5001,0.2600107
5044,5002,0.7144051
5044,5004,0.6007963
5044,5021,0.689331
5044,5030,0.4349445
5044,5031,1
5044,5034,0.4832386
5044,5036,0.5220069
5044,5038,0.8135532
5044,5040,1
5044,5042,0.1895116
5044,5044,0
5044,5045,0.8052701
5044,5051,1
5044,5055,1
5044,5059,0.6338287
5044,5079,0.414114
5044,5086,0.5468935
5044,5088,0.3066069
5044,5091,0.5297685
5044,5093,0.4679792
5044,5101,0.41069870000000003
5044,5107,0.9488843
5044,5113,0.3144977
5044,5120,1
5044,5125,0.3514884
5044,5129,0.3359683
5044,5134,0.8155301
5044,5138,0.3610209
5044,5142,0.9656435
5044,5145,0.7308241
5044,5147,0.8352315
5044,5148,0.4966035
5044,5150,0.7655139
5044,5154,0.9829012
5044,5172,0.7944928
5044,5190,0.6558912
5044,5197,0.5943056
5044,5206,0.5922917
5044,5209,0.3985394
5044,5212,0.3169772
5044,5234,0.5426551
5044,5237,0.4843912
5044,5240,0.367044
5044,5250,1
5044,5264,0.5641598
5044,5266,0.3053607
5044,5282,0.4500486
5044,5284,0.488493
5044,5306,0.3179583
5044,5308,0.373971
5044,5310,0.6876435
5044,5313,0.5918171
5044,5315,0.8776713
5044,5318,0.3840299
5044,5321,0.6645116
5044,5347,0.5557917
5044,5353,0.4161319
5044,5360,0.2848166
5044,5361,1
5044,5364,0.6202176
5044,5368,0.4807315
5044,5376,0.483146
5044,5380,0.3226003
5044,5390,0.5211273
5044,5400,0.6057824
5044,5411,0.3176042
5044,5425,0.9230602
5044,5440,0.4371043
5044,5467,0.5222639
5044,5475,1
5044,5480,0.6996227
5044,5483,1
5044,5490,1
5044,5495,1
5044,5501,0.2701574
5044,5541,0.5840787
5044,5543,0.942507
5044,5576,0.4578588
5044,5579,1
5044,5585,1
5044,5591,0.9076967
5044,5604,1
5044,5607,0.4790023
5044,5615,0.4064024
5044,5628,0.5214167
5044,5631,0.3172222
5044,5642,0.41283570000000003
5044,5647,0.7085625
5044,5649,0.7966056
5044,5652,0.6722662
5044,5656,0.2162454
5044,5658,0.6036458
5044,5659,1
5044,5660,0.7480023
5044,5664,0.4115067
5044,5665,1
5044,5667,0.8264606
5044,5670,0.7220811
5044,5674,0.5204398
5044,5679,0.4923426
5044,5686,0.5106524
5044,5690,0.5959584
5044,5697,0.4606418
5044,5736,1
5044,5756,0.8225105
5044,5761,0.2301852
5044,5789,0.5846111
5044,5790,0.9099727
5044,5792,0.3936875
5044,5809,0.447463
5044,5819,0.7267662
5044,5837,0.9368691
5044,5842,0.4382361
5044,5847,0.4942338
5044,5854,0.8106227
5044,5856,0.6334838
5044,5858,1
5044,5861,0.3736365
5044,5873,0.7132083
5044,5885,0.9334143
5044,5887,0.6393077
5044,5890,0.7454422
5044,5893,1
5044,5895,1
5045,5001,0.750723
5045,5002,1
5045,5004,0.6699575
5045,5021,1
5045,5030,0.9311728
5045,5031,1
5045,5034,1
5045,5036,0.9548707
5045,5038,1
5045,5040,1
5045,5042,0.6601735
5045,5044,0.8052701
5045,5045,0
5045,5051,0.6442419
5045,5055,1
5045,5059,1
5045,5079,0.9075791
5045,5086,0.997172
5045,5088,0.8345042
5045,5091,1
5045,5093,1
5045,5101,1
5045,5107,1
5045,5113,0.6220312
5045,5120,1
5045,5125,0.8884279
5045,5129,0.8638734
5045,5134,1
5045,5138,0.5154378
5045,5142,1
5045,5145,1
5045,5147,0.058669
5045,5148,0.9831558
5045,5150,1
5045,5154,1
5045,5172,0.0785474
5045,5190,1
5045,5197,1
5045,5206,1
5045,5209,1
5045,5212,0.844373
5045,5234,0.3572473
5045,5237,0.9302932
5045,5240,0.8420814
5045,5250,1
5045,5264,0.9994541
5045,5266,0.8332292
5045,5282,1
5045,5284,0.5377662
5045,5306,0.5898746
5045,5308,0.8707832
5045,5310,1
5045,5313,1
5045,5315,1
5045,5318,0.8800019
5045,5321,1
5045,5347,0.9951717
5045,5353,1
5045,5360,0.7720567
5045,5361,1
5045,5364,1
5045,5368,1
5045,5376,0.9696933
5045,5380,0.8504127
5045,5390,1
5045,5400,1
5045,5411,0.7643865
5045,5425,1
5045,5440,0.9286516
5045,5467,0.9633044
5045,5475,0.5796933
5045,5480,0.2227295
5045,5483,1
5045,5490,0.2897589
5045,5495,1
5045,5501,0.7250963
5045,5541,1
5045,5543,0.7869213
5045,5576,1
5045,5579,1
5045,5585,1
5045,5591,1
5045,5604,1
5045,5607,0.9279745
5045,5615,0.9343769
5045,5628,0.932664
5045,5631,0.8450251
5045,5642,1
5045,5647,1
5045,5649,1
5045,5652,1
5045,5656,0.708341
5045,5658,1
5045,5659,0.5694656
5045,5660,1
5045,5664,0.9174093
5045,5665,0.3182812
5045,5667,1
5045,5670,1
5045,5674,0.9588097
5045,5679,0.9378954
5045,5686,0.9960879
5045,5690,1
5045,5697,0.9502276
5045,5736,1
5045,5756,1
5045,5761,0.7206095
5045,5789,1
5045,5790,1
5045,5792,1
5045,5809,1
5045,5819,1
5045,5837,0.0910455
5045,5842,0.4420525
5045,5847,1
5045,5854,1
5045,5856,1
5045,5858,1
5045,5861,1
5045,5873,0.6399595
5045,5885,1
5045,5887,1
5045,5890,1
5045,5893,1
5045,5895,1
5051,5001,1
5051,5002,1
5051,5004,1
5051,5021,1
5051,5030,1
5051,5031,1
5051,5034,1
5051,5036,1
5051,5038,1
5051,5040,1
5051,5042,1
5051,5044,1
5051,5045,0.6442419
5051,5051,0
5051,5055,1
5051,5059,1
5051,5079,1
5051,5086,1
5051,5088,1
5051,5091,1
5051,5093,1
5051,5101,1
5051,5107,1
5051,5113,1
5051,5120,1
5051,5125,1
5051,5129,1
5051,5134,1
5051,5138,1
5051,5142,1
5051,5145,1
5051,5147,0.7417487
5051,5148,1
5051,5150,1
5051,5154,0.7382948
5051,5172,0.7634344
5051,5190,1
5051,5197,1
5051,5206,1
5051,5209,1
5051,5212,1
5051,5234,1
5051,5237,1
5051,5240,1
5051,5250,1
5051,5264,1
5051,5266,1
5051,5282,1
5051,5284,1
5051,5306,1
5051,5308,1
5051,5310,1
5051,5313,1
5051,5315,1
5051,5318,1
5051,5321,1
5051,5347,1
5051,5353,1
5051,5360,1
5051,5361,1
5051,5364,1
5051,5368,1
5051,5376,1
5051,5380,1
5051,5390,1
5051,5400,1
5051,5411,1
5051,5425,1
5051,5440,1
5051,5467,1
5051,5475,1
5051,5480,1
5051,5483,1
5051,5490,0.6949432
5051,5495,1
5051,5501,1
5051,5541,1
5051,5543,1
5051,5576,1
5051,5579,1
5051,5585,1
5051,5591,1
5051,5604,1
5051,5607,1
5051,5615,1
5051,5628,1
5051,5631,1
5051,5642,1
5051,5647,1
5051,5649,1
5051,5652,1
5051,5656,1
5051,5658,1
5051,5659,0.0959259
5051,5660,1
5051,5664,1
5051,5665,0.567919
5051,5667,1
5051,5670,1
5051,5674,1
5051,5679,1
5051,5686,1
5051,5690,1
5051,5697,1
5051,5736,1
5051,5756,1
5051,5761,1
5051,5789,1
5051,5790,0.9703556
5051,5792,1
5051,5809,1
5051,5819,1
5051,5837,0.7867535
5051,5842,1
5051,5847,1
5051,5854,1
5051,5856,1
5051,5858,1
5051,5861,1
5051,5873,1
5051,5885,1
5051,5887,1
5051,5890,1
5051,5893,1
5051,5895,1
5055,5001,0.6007479
5055,5002,0.4818472
5055,5004,1
5055,5021,1
5055,5030,0.8672199
5055,5031,1
5055,5034,1
5055,5036,0.9358402
5055,5038,1
5055,5040,1
5055,5042,0.963882
5055,5044,1
5055,5045,1
5055,5051,1
5055,5055,0
5055,5059,1
5055,5079,0.8170539
5055,5086,1
5055,5088,0.6839139
5055,5091,1
5055,5093,1
5055,5101,1
5055,5107,1
5055,5113,1
5055,5120,1
5055,5125,1
5055,5129,0.6914043
5055,5134,1
5055,5138,1
5055,5142,1
5055,5145,0.9226851
5055,5147,1
5055,5148,0.573386
5055,5150,1
5055,5154,1
5055,5172,1
5055,5190,1
5055,5197,0.7938287
5055,5206,0.9324583
5055,5209,1
5055,5212,0.6768962
5055,5234,1
5055,5237,0.9276249
5055,5240,0.9746041
5055,5250,1
5055,5264,1
5055,5266,0.6584896
5055,5282,0.8860232
5055,5284,1
5055,5306,1
5055,5308,0.7769107
5055,5310,1
5055,5313,0.7913404
5055,5315,1
5055,5318,0.6804566
5055,5321,0.882125
5055,5347,0.9823657
5055,5353,1
5055,5360,0.6129506
5055,5361,1
5055,5364,1
5055,5368,0.9160857
5055,5376,0.5298085
5055,5380,0.6780787
5055,5390,0.7115741
5055,5400,0.5031435
5055,5411,1
5055,5425,1
5055,5440,0.6464919
5055,5467,0.7700509
5055,5475,1
5055,5480,1
5055,5483,0.2280579
5055,5490,1
5055,5495,1
5055,5501,1
5055,5541,0.8144051
5055,5543,1
5055,5576,0.9783334
5055,5579,1
5055,5585,1
5055,5591,1
5055,5604,1
5055,5607,0.669
5055,5615,0.5664641
5055,5628,1
5055,5631,0.6727083
5055,5642,1
5055,5647,1
5055,5649,0.9762542
5055,5652,0.8717893
5055,5656,0.9045417
5055,5658,1
5055,5659,1
5055,5660,0.9475254
5055,5664,0.8699853
5055,5665,1
5055,5667,1
5055,5670,1
5055,5674,0.7903217
5055,5679,0.7088588
5055,5686,0.9135922
5055,5690,1
5055,5697,0.64202650000000006
5055,5736,1
5055,5756,0.1870349
5055,5761,0.9595162
5055,5789,0.8813311
5055,5790,1
5055,5792,0.9374583
5055,5809,0.9730763
5055,5819,1
5055,5837,1
5055,5842,1
5055,5847,1
5055,5854,1
5055,5856,0.8255301
5055,5858,1
5055,5861,0.9592037
5055,5873,1
5055,5885,1
5055,5887,1
5055,5890,1
5055,5893,1
5055,5895,1
5059,5001,0.2218928
5059,5002,0.5844166
5059,5004,0.8811783
5059,5021,0.6480833
5059,5030,0.2963148
5059,5031,1
5059,5034,0.5895097
5059,5036,0.3790324
5059,5038,0.7723055
5059,5040,1
5059,5042,0.4698935
5059,5044,0.6338287
5059,5045,1
5059,5051,1
5059,5055,1
5059,5059,0
5059,5079,0.3766161
5059,5086,0.6272662
5059,5088,0.2722338
5059,5091,0.6463866
5059,5093,0.667331
5059,5101,0.5169697
5059,5107,0.9076366
5059,5113,0.5948796
5059,5120,0.9840695
5059,5125,0.7133496
5059,5129,0.2276447
5059,5134,0.7742825
5059,5138,0.6414028
5059,5142,0.9243958
5059,5145,0.6591366
5059,5147,1
5059,5148,0.4591056
5059,5150,0.7242662
5059,5154,0.9479089
5059,5172,1
5059,5190,0.6146436
5059,5197,0.5530579
5059,5206,0.551044
5059,5209,0.5151574
5059,5212,0.2826042
5059,5234,0.823037
5059,5237,0.4431435
5059,5240,0.347831
5059,5250,1
5059,5264,0.5863333
5059,5266,0.2208044
5059,5282,0.4002847
5059,5284,0.768875
5059,5306,0.5983403
5059,5308,0.336473
5059,5310,0.6463958
5059,5313,0.5505694
5059,5315,0.8364236
5059,5318,0.346532
5059,5321,0.6232639
5059,5347,0.1486736
5059,5353,0.53275
5059,5360,0.190771
5059,5361,1
5059,5364,0.7368357
5059,5368,0.5973495
5059,5376,0.4218603
5059,5380,0.1941995
5059,5390,0.4377106
5059,5400,0.538368
5059,5411,0.5979861
5059,5425,0.8818126
5059,5440,0.3996065
5059,5467,0.3922755
5059,5475,1
5059,5480,0.9800046
5059,5483,1
5059,5490,1
5059,5495,1
5059,5501,0.5505393
5059,5541,0.542831
5059,5543,1
5059,5576,0.5744768
5059,5579,1
5059,5585,1
5059,5591,0.8664491
5059,5604,1
5059,5607,0.411588
5059,5615,0.3720293
5059,5628,0.8017986
5059,5631,0.2155903
5059,5642,0.5294537
5059,5647,0.8087847
5059,5649,0.7584323
5059,5652,0.6310185
5059,5656,0.4105532
5059,5658,0.7580069
5059,5659,1
5059,5660,0.7067546
5059,5664,0.4353556
5059,5665,1
5059,5667,0.785213
5059,5670,0.6808333
5059,5674,0.4791921
5059,5679,0.3623542
5059,5686,0.4731545
5059,5690,0.5547106
5059,5697,0.4231439
5059,5736,1
5059,5756,0.7622474
5059,5761,0.4655278
5059,5789,0.7012292
5059,5790,0.8717992
5059,5792,0.5103055
5059,5809,0.1877083
5059,5819,0.9715672
5059,5837,1
5059,5842,0.7186181
5059,5847,0.9087361
5059,5854,0.769375
5059,5856,0.5619815
5059,5858,0.9876829
5059,5861,0.4246783
5059,5873,0.9935903
5059,5885,0.8921667
5059,5887,0.6011342
5059,5890,0.7041944
5059,5893,1
5059,5895,1
5079,5001,0.1111912
5079,5002,0.4683943
5079,5004,0.6575042
5079,5021,0.2089415
5079,5030,0.2573611
5079,5031,0.5533649
5079,5034,0.6620497
5079,5036,0.2819507
5079,5038,0.3937142
5079,5040,0.6477083
5079,5042,0.283609
5079,5044,0.414114
5079,5045,0.9075791
5079,5051,1
5079,5055,0.8170539
5079,5059,0.3766161
5079,5079,0
5079,5086,0.3231629
5079,5088,0.0932214
5079,5091,0.6604608
5079,5093,0.6795013
5079,5101,0.5896065
5079,5107,0.5167424
5079,5113,0.394053
5079,5120,0.58613
5079,5125,0.5049326
5079,5129,0.1699923
5079,5134,0.3955114
5079,5138,0.4395265
5079,5142,0.483045
5079,5145,0.5363215
5079,5147,0.9465573
5079,5148,0.2666856
5079,5150,0.301109
5079,5154,0.6699228
5079,5172,0.9058186
5079,5190,0.201452
5079,5197,0.3103598
5079,5206,0.1207239
5079,5209,0.5411616
5079,5212,0.0770775
5079,5234,0.6046485
5079,5237,0.094476
5079,5240,0.2933565
5079,5250,1
5079,5264,0.2246486
5079,5266,0.1393846
5079,5282,0.3391246
5079,5284,0.5554103
5079,5306,0.4010248
5079,5308,0.0724263
5079,5310,0.2303157
5079,5313,0.3080976
5079,5315,0.4030703
5079,5318,0.154112
5079,5321,0.3741814
5079,5347,0.3242003
5079,5353,0.5571548
5079,5360,0.1316079
5079,5361,0.7460458
5079,5364,0.7426873
5079,5368,0.5638531
5079,5376,0.3016036
5079,5380,0.1566242
5079,5390,0.3350253
5079,5400,0.3610038
5079,5411,0.4000568
5079,5425,0.4443329
5079,5440,0.2071864
5079,5467,0.2937205
5079,5475,1
5079,5480,0.7473464
5079,5483,0.823348
5079,5490,1
5079,5495,1
5079,5501,0.3569234
5079,5541,0.3010627
5079,5543,0.9295287
5079,5576,0.5950884
5079,5579,0.6920413
5079,5585,0.8138931
5079,5591,0.5952609
5079,5604,0.7721275
5079,5607,0.2544171
5079,5615,0.1956443
5079,5628,0.5853409
5079,5631,0.1512461
5079,5642,0.5541582
5079,5647,0.4268771
5079,5649,0.5186995
5079,5652,0.3812332
5079,5656,0.2296633
5079,5658,0.3807155
5079,5659,1
5079,5660,0.4500842
5079,5664,0.1870139
5079,5665,1
5079,5667,0.3407176
5079,5670,0.2616246
5079,5674,0.2202988
5079,5679,0.2665194
5079,5686,0.1647727
5079,5690,0.1469676
5079,5697,0.2307239
5079,5736,0.8309532
5079,5756,0.6365867
5079,5761,0.2796401
5079,5789,0.4929714
5079,5790,0.5619487
5079,5792,0.5367509
5079,5809,0.3535942
5079,5819,0.5748611
5079,5837,0.9873167
5079,5842,0.5097222
5079,5847,0.6892593
5079,5854,0.39105
5079,5856,0.4479987
5079,5858,0.5405787
5079,5861,0.3613005
5079,5873,0.759697
5079,5885,0.4537458
5079,5887,0.2925442
5079,5890,0.2828619
5079,5893,1
5079,5895,1
5086,5001,0.2727689
5086,5002,0.7282223
5086,5004,0.8314861
5086,5021,0.588912
5086,5030,0.4960856
5086,5031,0.9425764
5086,5034,0.854861
5086,5036,0.5231342
5086,5038,0.5799005
5086,5040,0.859294
5086,5042,0.4233634
5086,5044,0.5468935
5086,5045,0.997172
5086,5051,1
5086,5055,1
5086,5059,0.6272662
5086,5079,0.3231629
5086,5086,0
5086,5088,0.252336
5086,5091,0.9394954
5086,5093,0.9604399
5086,5101,0.7823211
5086,5107,0.7152315
5086,5113,0.5451875
5086,5120,0.7916644
5086,5125,0.646794
5086,5129,0.3477932
5086,5134,0.5818773
5086,5138,0.5917107
5086,5142,0.8652245
5086,5145,0.8029422
5086,5147,1
5086,5148,0.4606502
5086,5150,0.5732245
5086,5154,0.7872936
5086,5172,1
5086,5190,0.5554723
5086,5197,0.5543842
5086,5206,0.4918727
5086,5209,0.8082662
5086,5212,0.2548785
5086,5234,0.7733449
5086,5237,0.3645255
5086,5240,0.5103264
5086,5250,1
5086,5264,0.2188611
5086,5266,0.3171856
5086,5282,0.5860255
5086,5284,0.7191828
5086,5306,0.5486481
5086,5308,0.2830198
5086,5310,0.5875973
5086,5313,0.5518959
5086,5315,0.652169
5086,5318,0.3480766
5086,5321,0.624963
5086,5347,0.5696088
5086,5353,0.8258588
5086,5360,0.2957318
5086,5361,0.9674653
5086,5364,1
5086,5368,0.8332269
5086,5376,0.4955682
5086,5380,0.3344252
5086,5390,0.5815161
5086,5400,0.6100926
5086,5411,0.4774954
5086,5425,0.8226412
5086,5440,0.4011511
5086,5467,0.536081
5086,5475,1
5086,5480,0.9303125
5086,5483,1
5086,5490,1
5086,5495,1
5086,5501,0.4300486
5086,5541,0.5441574
5086,5543,1
5086,5576,0.8675857
5086,5579,0.9977314
5086,5585,1
5086,5591,0.8677754
5086,5604,1
5086,5607,0.4928472
5086,5615,0.3734452
5086,5628,0.6813079
5086,5631,0.3290471
5086,5642,0.8225625
5086,5647,0.6163796
5086,5649,0.7697285
5086,5652,0.6323449
5086,5656,0.379956
5086,5658,0.5656018
5086,5659,1
5086,5660,0.708081
5086,5664,0.1416498
5086,5665,1
5086,5667,0.7338657
5086,5670,0.621662
5086,5674,0.4805185
5086,5679,0.5061598
5086,5686,0.2839226
5086,5690,0.4955394
5086,5697,0.4246885
5086,5736,1
5086,5756,0.8349326
5086,5761,0.3248773
5086,5789,0.755257
5086,5790,0.6965824
5086,5792,0.8034143
5086,5809,0.6019421
5086,5819,0.7626597
5086,5837,1
5086,5842,0.6689259
5086,5847,0.8495532
5086,5854,0.5769699
5086,5856,0.7057871
5086,5858,0.9285116
5086,5861,0.610419
5086,5873,0.9438982
5086,5885,0.8329954
5086,5887,0.4259175
5086,5890,0.6450232
5086,5893,1
5086,5895,1
5088,5001,0.0437375
5088,5002,0.3563638
5088,5004,0.5297145
5088,5021,0.2880594
5088,5030,0.1629167
5088,5031,0.5827797
5088,5034,0.533804
5088,5036,0.1854572
5088,5038,0.3915779
5088,5040,0.6244059
5088,5042,0.1869772
5088,5044,0.3066069
5088,5045,0.8345042
5088,5051,1
5088,5055,0.6839139
5088,5059,0.2722338
5088,5079,0.0932214
5088,5086,0.252336
5088,5088,0
5088,5091,0.5324247
5088,5093,0.5498784
5088,5101,0.4673977
5088,5107,0.5043538
5088,5113,0.2882176
5088,5120,0.5679591
5088,5125,0.3898572
5088,5129,0.0969946
5088,5134,0.3932253
5088,5138,0.3299016
5088,5142,0.5183198
5088,5145,0.4186304
5088,5147,0.7946798
5088,5148,0.1813599
5088,5150,0.3515451
5088,5154,0.700596
5088,5172,0.757336
5088,5190,0.2601929
5088,5197,0.2213947
5088,5206,0.2071933
5088,5209,0.4230671
5088,5212,0.0305941
5088,5234,0.4812635
5088,5237,0.1172762
5088,5240,0.1959124
5088,5250,1
5088,5264,0.2326852
5088,5266,0.066387
5088,5282,0.2378665
5088,5284,0.4361284
5088,5306,0.2946084
5088,5308,0.0564236
5088,5310,0.2866532
5088,5313,0.219321
5088,5315,0.4450096
5088,5318,0.0781674
5088,5321,0.2798997
5088,5347,0.2241859
5088,5353,0.4377276
5088,5360,0.0642254
5088,5361,0.7145486
5088,5364,0.6077989
5088,5368,0.4438677
5088,5376,0.2039332
5088,5380,0.0836265
5088,5390,0.2341088
5088,5400,0.265868
5088,5411,0.2937211
5088,5425,0.4828337
5088,5440,0.1268191
5088,5467,0.1962461
5088,5475,0.9628876
5088,5480,0.6120698
5088,5483,0.6896837
5088,5490,1
5088,5495,1
5088,5501,0.2541821
5088,5541,0.2128723
5088,5543,0.8128935
5088,5576,0.4725
5088,5579,0.7098997
5088,5585,0.6829687
5088,5591,0.482554
5088,5604,0.7833121
5088,5607,0.160218
5088,5615,0.1325424
5088,5628,0.4635648
5088,5631,0.0782485
5088,5642,0.4349807
5088,5647,0.4219772
5088,5649,0.4551119
5088,5652,0.2863619
5088,5656,0.137527
5088,5658,0.3796624
5088,5659,1
5088,5660,0.3494753
5088,5664,0.1298167
5088,5665,1
5088,5667,0.4088541
5088,5670,0.3153511
5088,5674,0.1598399
5088,5679,0.1713117
5088,5686,0.1817149
5088,5690,0.2102488
5088,5697,0.1483951
5088,5736,0.8372357
5088,5756,0.5184085
5088,5761,0.1833391
5088,5789,0.3788927
5088,5790,0.5457928
5088,5792,0.4190239
5088,5809,0.2511304
5088,5819,0.5576292
5088,5837,0.9496123
5088,5842,0.3942477
5088,5847,0.5588233
5088,5854,0.3891358
5088,5856,0.3376678
5088,5858,0.571059
5088,5861,0.2581944
5088,5873,0.6233912
5088,5885,0.4914622
5088,5887,0.2988387
5088,5890,0.3348187
5088,5893,1
5088,5895,1
5091,5001,0.4608743
5091,5002,0.8076435
5091,5004,1
5091,5021,0.9603125
5091,5030,0.4475023
5091,5031,1
5091,5034,0.5889078
5091,5036,0.5345648
5091,5038,1
5091,5040,1
5091,5042,0.6979468
5091,5044,0.5297685
5091,5045,1
5091,5051,1
5091,5055,1
5091,5059,0.6463866
5091,5079,0.6604608
5091,5086,0.9394954
5091,5088,0.5324247
5091,5091,0
5091,5093,0.5009838
5091,5101,0.1545034
5091,5107,1
5091,5113,0.8229328
5091,5120,1
5091,5125,0.8617037
5091,5129,0.4471296
5091,5134,1
5091,5138,0.869456
5091,5142,1
5091,5145,0.6864699
5091,5147,1
5091,5148,0.7429503
5091,5150,1
5091,5154,1
5091,5172,1
5091,5190,0.9268727
5091,5197,0.865287
5091,5206,0.8632731
5091,5209,0.4010486
5091,5212,0.5427951
5091,5234,1
5091,5237,0.7553726
5091,5240,0.7928449
5091,5250,1
5091,5264,0.8985625
5091,5266,0.4809529
5091,5282,0.4626065
5091,5284,0.9969283
5091,5306,0.8263935
5091,5308,0.6203178
5091,5310,0.958625
5091,5313,0.8627986
5091,5315,1
5091,5318,0.6303767
5091,5321,0.9354931
5091,5347,0.7380324
5091,5353,0.1312245
5091,5360,0.4410613
5091,5361,1
5091,5364,0.2842847
5091,5368,0.3447754
5091,5376,0.7056587
5091,5380,0.474265
5091,5390,0.4817176
5091,5400,0.8505463
5091,5411,0.8260394
5091,5425,1
5091,5440,0.6834512
5091,5467,0.6388797
5091,5475,1
5091,5480,1
5091,5483,1
5091,5490,1
5091,5495,1
5091,5501,0.7785926
5091,5541,0.8550602
5091,5543,1
5091,5576,0.358588
5091,5579,1
5091,5585,1
5091,5591,1
5091,5604,1
5091,5607,0.7237662
5091,5615,0.6322203
5091,5628,1
5091,5631,0.4760957
5091,5642,0.2959537
5091,5647,1
5091,5649,1
5091,5652,0.9432477
5091,5656,0.7227824
5091,5658,1
5091,5659,1
5091,5660,1
5091,5664,0.7177883
5091,5665,1
5091,5667,1
5091,5670,0.9930625
5091,5674,0.7914213
5091,5679,0.5612708
5091,5686,0.7569991
5091,5690,0.8669398
5091,5697,0.7069886
5091,5736,1
5091,5756,0.8957113
5091,5761,0.7386204
5091,5789,0.4381343
5091,5790,1
5091,5792,0.3542778
5091,5809,0.4600208
5091,5819,1
5091,5837,1
5091,5842,0.9466712
5091,5847,0.7423888
5091,5854,1
5091,5856,0.5928565
5091,5858,1
5091,5861,0.3861944
5091,5873,1
5091,5885,1
5091,5887,0.8835669
5091,5890,1
5091,5893,1
5091,5895,1
5093,5001,0.4773219
5093,5002,0.870507
5093,5004,1
5093,5021,0.981257
5093,5030,0.4684468
5093,5031,1
5093,5034,0.4567024
5093,5036,0.5555093
5093,5038,1
5093,5040,1
5093,5042,0.6361574
5093,5044,0.4679792
5093,5045,1
5093,5051,1
5093,5055,1
5093,5059,0.667331
5093,5079,0.6795013
5093,5086,0.9604399
5093,5088,0.5498784
5093,5091,0.5009838
5093,5093,0
5093,5101,0.3841624
5093,5107,1
5093,5113,0.7611434
5093,5120,1
5093,5125,0.444206
5093,5129,0.4645833
5093,5134,1
5093,5138,0.8076667
5093,5142,1
5093,5145,0.7542778
5093,5147,1
5093,5148,0.7619907
5093,5150,1
5093,5154,1
5093,5172,1
5093,5190,0.9478171
5093,5197,0.8862315
5093,5206,0.8842176
5093,5209,0.1521736
5093,5212,0.5602489
5093,5234,0.989301
5093,5237,0.7763171
5093,5240,0.8137894
5093,5250,1
5093,5264,0.9195069
5093,5266,0.4984066
5093,5282,0.4835509
5093,5284,0.9351389
5093,5306,0.7646042
5093,5308,0.6393582
5093,5310,0.9795694
5093,5313,0.883743
